province,subject_group,college_code,college_name,school_type,college_province,city,program_group,subject_requirement,year,min_score,min_rank
广东,物理,10031,北京第二外国语学院,公办本科,北京,北京市,208,首选物理，再选不限,2025,556,72839
广东,物理,10032,北京语言大学,公办本科,北京,北京市,203,首选物理，再选不限,2024,560,38839
广东,物理,10032,北京语言大学,公办本科,北京,北京市,204,首选物理，再选不限,2023,594,31658
广东,物理,10032,北京语言大学,公办本科,北京,北京市,204,首选物理，再选化学,2024,530,99483
广东,物理,10032,北京语言大学,公办本科,北京,北京市,205,首选物理，再选不限,2023,597,29391
广东,物理,10032,北京语言大学,公办本科,北京,北京市,205,首选物理，再选化学,2024,576,41722
广东,物理,10032,北京语言大学,公办本科,北京,北京市,206,首选物理，再选不限,2023,588,27168
广东,物理,10032,北京语言大学,公办本科,北京,北京市,206,首选物理，再选思想政治,2024,568,40693
广东,物理,10032,北京语言大学,公办本科,北京,北京市,215,首选物理，再选不限,2025,571,54292
广东,物理,10032,北京语言大学(中外合作办学),公办本科,北京,,216,物理+不限,2025,521,127733
广东,物理,10032,北京语言大学,公办本科,北京,北京市,217,首选物理，再选不限,2025,581,43421
广东,物理,10032,北京语言大学,公办本科,北京,北京市,218,首选物理，再选不限,2025,576,48019
广东,物理,10033,中国传媒大学,公办本科,北京,北京市,203,首选物理，再选不限,2023,609,6483
广东,物理,10033,中国传媒大学,公办本科,北京,北京市,204,首选物理，再选不限,2024,595,14685
广东,物理,10033,中国传媒大学,公办本科,北京,北京市,205,首选物理，再选不限,2023,606,21725
广东,物理,10033,中国传媒大学,公办本科,北京,北京市,205,首选物理，再选不限,2024,596,24887
广东,物理,10033,中国传媒大学,公办本科,北京,北京市,206,首选物理，再选不限,2023,592,33230
广东,物理,10033,中国传媒大学,公办本科,北京,北京市,206,首选物理，再选化学,2024,604,11807
广东,物理,10033,中国传媒大学,公办本科,北京,北京市,207,首选物理，再选化学,2024,580,34306
广东,物理,10033,中国传媒大学,公办本科,北京,北京市,208,首选物理，再选不限,2024,610,16263
广东,物理,10033,中国传媒大学,公办本科,北京,北京市,211,首选物理，再选不限,2025,599,27457
广东,物理,10033,中国传媒大学(中外合作办学),公办本科,北京,,212,物理+不限,2025,588,36181
广东,物理,10033,中国传媒大学,公办本科,北京,北京市,213,首选物理，再选不限,2025,609,20328
广东,物理,10033,中国传媒大学(中外合作办学),公办本科,北京,,214,物理+不限,2025,586,38197
广东,物理,10033,中国传媒大学,公办本科,北京,北京市,216,首选物理，再选不限,2025,615,16791
广东,物理,10033,中国传媒大学,公办本科,北京,北京市,217,首选物理，再选不限,2025,612,18595
广东,物理,10034,中央财经大学,公办本科,北京,北京市,202,首选物理，再选不限,2024,614,6482
广东,物理,10034,中央财经大学,公办本科,北京,北京市,203,首选物理，再选不限,2023,627,8155
广东,物理,10034,中央财经大学,公办本科,北京,北京市,203,首选物理，再选不限,2024,601,21514
广东,物理,10034,中央财经大学,公办本科,北京,北京市,204,首选物理，再选不限,2023,616,17054
广东,物理,10034,中央财经大学,公办本科,北京,北京市,208,首选物理，再选不限,2025,618,15294
广东,物理,10034,中央财经大学(中外合作办学),公办本科,北京,,209,物理+不限,2025,608,21279
广东,物理,10036,对外经济贸易大学,公办本科,北京,北京市,202,首选物理，再选不限,2023,623,5886
广东,物理,10036,对外经济贸易大学,公办本科,北京,北京市,203,首选物理，再选不限,2024,611,9407
广东,物理,10036,对外经济贸易大学,公办本科,北京,北京市,204,首选物理，再选化学,2024,611,13665
广东,物理,10036,对外经济贸易大学,公办本科,北京,北京市,208,首选物理，再选不限,2025,615,16918
广东,物理,10036,对外经济贸易大学,公办本科,北京,北京市,209,首选物理，再选不限,2025,617,15626
广东,物理,10036,对外经济贸易大学(中外合作办学),公办本科,北京,,210,物理+不限,2025,606,22498
广东,物理,10037,北京物资学院,公办本科,北京,北京市,202,首选物理，再选不限,2023,550,66000
广东,物理,10037,北京物资学院,公办本科,北京,北京市,202,首选物理，再选不限,2024,546,76348
广东,物理,10037,北京物资学院,公办本科,北京,北京市,203,首选物理，再选化学,2024,546,56422
广东,物理,10037,北京物资学院(中外合作办学),公办本科,北京,,205,物理+不限,2025,537,100622
广东,物理,10037,北京物资学院,公办本科,北京,北京市,206,首选物理，再选不限,2025,550,81321
广东,物理,10038,首都经济贸易大学,公办本科,北京,北京市,202,首选物理，再选不限,2023,585,36589
广东,物理,10038,首都经济贸易大学,公办本科,北京,北京市,202,首选物理，再选不限,2024,576,37892
广东,物理,10038,首都经济贸易大学,公办本科,北京,北京市,205,首选物理，再选不限,2025,581,43252
广东,物理,10038,首都经济贸易大学,公办本科,北京,北京市,206,首选物理，再选不限,2025,587,37413
广东,物理,10041,中国人民公安大学,公办本科,北京,北京市,201,首选物理，再选不限,2023,620,15025
广东,物理,10041,中国人民公安大学,公办本科,北京,北京市,201,首选物理，再选不限,2024,612,15214
广东,物理,10041,中国人民公安大学,公办本科,北京,北京市,202,首选物理，再选不限,2025,613,17766
广东,物理,10043,北京体育大学,公办本科,北京,北京市,202,首选物理，再选不限,2023,590,30114
广东,物理,10043,北京体育大学,公办本科,北京,北京市,203,首选物理，再选化学,2023,592,33230
广东,物理,10043,北京体育大学,公办本科,北京,北京市,204,首选物理，再选生物,2023,600,27168
广东,物理,10043,北京体育大学,公办本科,北京,北京市,204,首选物理，再选不限,2024,588,22856
广东,物理,10043,北京体育大学,公办本科,北京,北京市,205,首选物理，再选不限,2024,587,31817
广东,物理,10043,北京体育大学,公办本科,北京,北京市,206,首选物理，再选不限,2024,547,75009
广东,物理,10043,北京体育大学,公办本科,北京,北京市,207,首选物理，再选不限,2024,533,94940
广东,物理,10043,北京体育大学,公办本科,北京,北京市,208,首选物理，再选化学,2024,585,33488
广东,物理,10043,北京体育大学,公办本科,北京,北京市,209,首选物理，再选不限,2023,529,70553
广东,物理,10043,北京体育大学,公办本科,北京,北京市,209,首选物理，再选化学,2024,588,30996
广东,物理,10043,北京体育大学,公办本科,北京,北京市,212,首选物理，再选不限,2023,595,29391
广东,物理,10043,北京体育大学,公办本科,北京,北京市,213,首选物理，再选生物,2023,586,35719
广东,物理,10043,北京体育大学,公办本科,北京,北京市,218,首选物理，再选不限,2025,596,29743
广东,物理,10043,北京体育大学,公办本科,北京,北京市,219,首选物理，再选不限,2025,592,32654
广东,物理,10043,北京体育大学(中外合作办学),公办本科,北京,,220,物理+不限,2025,541,95225
广东,物理,10043,北京体育大学,公办本科,北京,北京市,221,首选物理，再选不限,2025,593,32588
广东,物理,10043,北京体育大学,公办本科,北京,北京市,222,首选物理，再选不限,2025,595,30261
广东,物理,10046,中国音乐学院,公办本科,北京,北京市,202,首选物理，再选不限,2024,586,32671
广东,物理,10046,中国音乐学院,公办本科,北京,北京市,204,首选物理，再选不限,2025,580,43927
广东,物理,10047,中央美术学院,公办本科,北京,北京市,202,首选物理，再选不限,2023,621,14553
广东,物理,10047,中央美术学院,公办本科,北京,北京市,203,首选物理，再选不限,2024,577,32671
